recommendedAction,reason,reviewDecision,commercialAreaCode,commercialAreaName,storeCount,latitude,longitude
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-ADGNA6VPTL4XB47QD6G7JPQW6N,경안동주민센터,1138,37.4091995,127.2567502
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-6SOVRBI2ER2TRVOSICCEC74ONY,용인역북우편취급국,782,37.2363228,127.2054005
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-CK5C3EXCIXFH3SYGXF7DA2MSAS,야탑1동주민센터,710,37.4117507,127.1305758
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-KWZZL4YUVLIA7KLZFEYAF2QSAU,시흥정왕동우체국,706,37.3457803,126.7499519
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-YLVPWMGBKQK4LRZSXZUTC4T7X3,동탄119안전센터,671,37.2063042,127.0733994
EXCLUDE,도로·길 원본 구간명,,GGD-U22ZGJESYMBUI4A5MA3XWTVCYL,오목로225번길_1,658,37.7449596,127.0962256
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-5RA2KNC5CAEVWUBPCINYBGXPDJ,파주금촌동우체국,654,37.7614880,126.7737193
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-WXBKKNLNFTERF2NR7E3H6WZD7D,오산신장동우편취급국,598,37.1567551,127.0652701
EXCLUDE,도로·길 원본 구간명,,GGD-ZWZG6VCLCBJS7OWZWGZLGKOP5M,광덕대로_2,597,37.3106871,126.8313453
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-HSQ2YRTLRMNMBGMVPY524NYSHB,심곡본1동주민센터,572,37.4813392,126.7813146
EXCLUDE,도로·길 원본 구간명,,GGD-ARLQQRPTWMVGVXWGWLQ3LSY7GH,상일로,550,37.4900305,126.7558101
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-UFP3A2XF7YNJJOCWTV7K6MIML6,심곡119센터,546,37.4880000,126.7814005
EXCLUDE,도로·길 원본 구간명,,GGD-SO3XJZRYDGGEWOD7B7RBRPSFV2,평촌대로_1,545,37.3838201,126.9613899
EXCLUDE,도로·길 원본 구간명,,GGD-KZQXEPX2W3ELICXOPFWRZDZF4K,풍덕천로_3,539,37.3245511,127.0961515
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-VU65MU5OJCZ4KO6X6HANO2USQY,남양주장현우편취급국,525,37.7184747,127.1831329
EXCLUDE,도로·길 원본 구간명,,GGD-3HXAVFUM64TFHEIM723PIK6QFZ,원곡로_1,502,37.3302523,126.7918468
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-JEOFVCY25XJQO2G4PMGSZ2RWTB,신장1동주민센터,498,37.5388702,127.2069821
EXCLUDE,도로·길 원본 구간명,,GGD-MY2YVH7BYZF5T63UI72FKZLHU3,구갈로60번길,489,37.2811222,127.1122707
EXCLUDE,도로·길 원본 구간명,,GGD-4TZAG6EQCKMS7MGRX55AIV2PFN,호국로_2,486,37.6567316,126.8377054
EXCLUDE,도로·길 원본 구간명,,GGD-ZY3677HB6Z6Y2BIK2TJ6KKRXBM,문향로,474,37.8600195,126.7864765
EXCLUDE,도로·길 원본 구간명,,GGD-OTLWFGWHN37BNLDEPAA2ZMVUGG,금빛로,458,37.7518310,126.7671863
EXCLUDE,도로·길 원본 구간명,,GGD-L52VFRJBK6ZSUSJMTHON3CKRCB,비전5로_1,453,37.0001677,127.1147062
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-M7A46VWYSGDCQF2PU4QGGIL656,성남태평동우체국,449,37.4438475,127.1359715
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-EQNRG5DFPZSKVFWMTWVVXJ2NNN,신봉동주민센터,442,37.3219524,127.0784143
EXCLUDE,도로·길 원본 구간명,,GGD-3V4GWR5L3PIXE4PUKBMJQZQEHU,동탄반송1길,429,37.2095688,127.0630164
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-7CMIHLXST3Q3P5OVJBSH7RKIQT,운동장지구대,421,37.4044164,126.9549541
EXCLUDE,도로·길 원본 구간명,,GGD-MOXFQM7OJEUSY4TKOCQRFCG4PT,평촌대로_2,420,37.3829008,126.9594834
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-ESX2X2R6PSF6IE7DDDKLVJKFQR,화성와우우편취급국,413,37.2153874,126.9776293
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-J7HOWPTPRW4JAJEKZV2QRZ5OVJ,안산고잔1동우체국,411,37.3089722,126.8312005
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-2XXHK6VJNBKREOMYFPGJRJHUE2,발안파출소,407,37.1323476,126.9081945
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-TY2GONYXTHCAWLR6TKKRXPTWSF,경기남양우체국,402,37.2095091,126.8167594
EXCLUDE,도로·길 원본 구간명,,GGD-OU5QJRLDAJTHLXMOBTWTR5GOR7,광덕대로_1,400,37.3136204,126.8287659
EXCLUDE,도로·길 원본 구간명,,GGD-6EZXAC7TJZBA7ATNXOQAKXJQR3,만현로,398,37.3080959,127.0848779
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-HL3YUNUTQZ7LTCD637UCNUPOWH,인창지구대,397,37.6047815,127.1410839
EXCLUDE,도로·길 원본 구간명,,GGD-YEM7ILD5YQUIKCMFVSUUXO5GET,청사로47번길,395,37.7519679,127.0690122
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-ZHRVISMQDURNRCWVXJQ2NASJAN,복정동주민센터,390,37.4608419,127.1272654
EXCLUDE,도로·길 원본 구간명,,GGD-BLD4T52PYPKSEYC2VWWXERPQLZ,김포한강4로,389,37.6442667,126.6673646
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-UMR27PVMHAGHRYK4FSZ5CMQ2JU,수원화서아파트우편취급국,383,37.2786364,127.0007786
EXCLUDE,도로·길 원본 구간명,,GGD-YQOV7LSKRPZVERJI3QDXAV73F3,조마루로291번길,379,37.4991675,126.7762034
EXCLUDE,도로·길 원본 구간명,,GGD-J7X4BOBBTOADWGOXDXI54ST7J7,효원로,376,37.2594536,127.0443021
EXCLUDE,도로·길 원본 구간명,,GGD-4BJLHVA2P3E6QYUDQTX6B5VHWL,반달로7번길,372,37.2527234,127.0747892
EXCLUDE,도로·길 원본 구간명,,GGD-RCGR3L2PYV6WS5B5HJXO6JWENS,숲속마을로,369,37.6676287,126.8002923
EXCLUDE,도로·길 원본 구간명,,GGD-ZTPFWFPXLBBF7SUM4F2OY2JUOR,무궁화로_1,367,37.6629984,126.7652791
EXCLUDE,도로·길 원본 구간명,,GGD-GRCUTOQDI42VP2QRXCPDLW7DAT,지행로,364,37.8917992,127.0535971
EXCLUDE,도로·길 원본 구간명,,GGD-R2JYI7JCL43DJYYA2Q7QNZ7VCF,초지로,364,37.3074028,126.8158382
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-7OJ6IQP6DCFNYMR53PJ3O2332F,안산이동우체국,360,37.3073533,126.8510374
EXCLUDE,도로·길 원본 구간명,,GGD-ASKGLUDRLAZWFVUO75OCJPPOKG,아주로,358,37.2765597,127.0444721
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-MOENV4D3TWBSBLEMEVI24CFB5D,금촌119안전센터,357,37.7568604,126.7773388
EXCLUDE,도로·길 원본 구간명,,GGD-RT6HUIISP6V5LK3JKTQFO6MTI2,효행로_2,356,37.2141850,127.0389608
EXCLUDE,도로·길 원본 구간명,,GGD-AYSZSIOP2DXP7KZOUO3YIR44XV,송내대로73번길,351,37.4899424,126.7525545
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-UWKBP2RVIXWIKNVZLXBHHRHMAY,수원권선주공우편취급국,346,37.2566275,127.0242419
EXCLUDE,도로·길 원본 구간명,,GGD-6AJAJX2RKCDUXMT5XMVVFXHAPR,엘에스로_1,338,37.3723052,126.9519213
EXCLUDE,도로·길 원본 구간명,,GGD-TD5SGDSXPANTRWLYJ5FWXTYTMO,풍덕천로_1,337,37.3218102,127.0952844
EXCLUDE,도로·길 원본 구간명,,GGD-IF5LKNJXEXNJFL3UTVU75YUN4C,광덕4로_2,332,37.3134362,126.8386567
EXCLUDE,도로·길 원본 구간명,,GGD-DX6OTM6F6URMHV4XHBBGAKUN7W,예술광장로,329,37.3289903,126.8446402
EXCLUDE,도로·길 원본 구간명,,GGD-Z742667TBPGDL3ZUOOJIRNGTJJ,별내5로5번길,327,37.6514247,127.1141691
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-H4MJ3Z7XUZ5YQZXC34A3IBB2S2,수원북문우체국,325,37.2914387,127.0143952
EXCLUDE,도로·길 원본 구간명,,GGD-4U22FL2NZI7MLTCP3DMUA7GDMI,대청로,324,37.5406170,127.2128108
EXCLUDE,도로·길 원본 구간명,,GGD-CEHAEANDQAO2DCR7XCTJ3ZSBCL,충장로,324,37.6139204,126.8350654
EXCLUDE,도로·길 원본 구간명,,GGD-HUPRZBMGO3PBRAFICFSZ5YDUZ3,동화길,323,37.2172960,126.9592868
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-H53DL7O4JNLQA62LRF4YEKZOIZ,남양주호평우편취급국,320,37.6560183,127.2468021
EXCLUDE,도로·길 원본 구간명,,GGD-HZZ4DALRFZV76VSBXNQR234CLY,비전5로_2,319,37.0012466,127.1135179
EXCLUDE,도로·길 원본 구간명,,GGD-MBLFV4HZWMCS367LQKCNVVJ7UF,김포한강1로78번길,316,37.6452836,126.6718596
EXCLUDE,도로·길 원본 구간명,,GGD-MMFRDG2AV7UX7FAPDSQQCPMJVD,라성로,314,37.3274825,126.8015784
EXCLUDE,도로·길 원본 구간명,,GGD-GXBMC5CT5R7GXYXTF4XLUAZOKA,중앙2길,307,37.0088230,127.2712579
EXCLUDE,도로·길 원본 구간명,,GGD-DSDEODVORMVRHKPVWJJKX6GRNN,시민대로_2,305,37.3913879,126.9499319
EXCLUDE,도로·길 원본 구간명,,GGD-F663N4PBCM5FN2BPCBB24X62NO,경춘로_2,304,37.5989985,127.1356859
EXCLUDE,도로·길 원본 구간명,,GGD-2P35WOZPDISP2GSXVDB4YDMM7J,영창로_1,302,37.2810088,127.4405278
EXCLUDE,도로·길 원본 구간명,,GGD-L432YHHFLGKUMSSHTLUIPUKSCO,호수로,300,37.6389323,126.7878883
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-P7RBSA5RJH7YJJBSDMQMIFHDGC,정자119안전센터,299,37.2957167,126.9941017
EXCLUDE,도로·길 원본 구간명,,GGD-SLBSYQBLQP6J7TTOVXMWTR7J7D,중앙로_2,297,37.0065712,127.2681095
EXCLUDE,도로·길 원본 구간명,,GGD-OB4EFPID64MHFOKM7VVGECR3QZ,광덕1로,291,37.3081840,126.8500859
EXCLUDE,도로·길 원본 구간명,,GGD-THHAUGPPRLHISHI3KFZUHDD2J2,아주로,291,37.2774341,127.0430177
EXCLUDE,도로·길 원본 구간명,,GGD-WDHO6PFW25RSYQLNXH3WNB2HC3,세지로66번길,290,37.2590204,127.0206215
EXCLUDE,도로·길 원본 구간명,,GGD-BKTYN3JSW75XID3GGY2DTAFDT2,센트럴파크로127번길,288,37.2941040,127.0527674
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-NM5UVIQFAOZLHCJXZUTS4VOLFX,수지구청,287,37.3238818,127.0982138
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-UGSNG2SHWPQRRONAWRKYKAZ36B,보정동주민센터,284,37.3195682,127.1144174
EXCLUDE,도로·길 원본 구간명,,GGD-FV67FZJHIRP52NW7J5JWEVCEQL,청명남로34번길,283,37.2519383,127.0761227
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-ZI32EEVVZISSOXYE5JDMPRIAX3,의정부2동우체국,282,37.7396343,127.0407970
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-G7RXCD7JVGS2NNVKNERIL4DTKY,부천심곡2동우편취급국,281,37.4879776,126.7843838
EXCLUDE,도로·길 원본 구간명,,GGD-JVAD647ZFYPSUUCIYWLUQK5ESA,운중로_1,279,37.3903302,127.0907054
EXCLUDE,도로·길 원본 구간명,,GGD-KMZTSGZPO3KH74CUXGEGAXMPPV,선부광장1로_2,278,37.3357591,126.8118056
EXCLUDE,도로·길 원본 구간명,,GGD-TTJAZ3TSRHIB5U5QXXXTQBT7JM,세지로,278,37.2548933,127.0184781
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-NWN4MTKYOQ3LNLRWEAJXWHAB5Y,장호원우체국,277,37.1179952,127.6283488
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-YFOPUD7QXRBFID2G6LODR4DCZO,고촌읍주민센터,275,37.6023923,126.7723090
EXCLUDE,도로·길 원본 구간명,,GGD-RUMKSQEJCCMDOXWAWLJP6LZNS4,검배로_2,269,37.6007101,127.1425629
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-TL43EXNEKJDCXLQ7DX7JYZ4AVY,원종1동주민센터,269,37.5263754,126.8053934
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-OZ2WOMU6HGQH7UCXFW4M63NEVC,구리수택동우체국,266,37.5916923,127.1406336
EXCLUDE,도로·길 원본 구간명,,GGD-3RG4MRZD7BU53LOAV4DKQZCSXG,안성맞춤대로,264,37.0095715,127.2656220
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-HWOSVX6YVDP7ITAGJLVX3DA6TI,호계1동주민센터,264,37.3728121,126.9585116
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-RC5UKR6ETXO6DXOPAG3CKTCQFZ,평내동주민센터,263,37.6470434,127.2362187
EXCLUDE,도로·길 원본 구간명,,GGD-Q64VIVLNB7DDICRF6O4CBLGLLL,정왕대로,258,37.3472828,126.7336563
EXCLUDE,도로·길 원본 구간명,,GGD-KBWD7F2XXZWMHRVZSZJT5OT3OS,부곡시장길,256,37.3189960,126.9526871
EXCLUDE,도로·길 원본 구간명,,GGD-AJALUHZ7JC6ZIUQAH2L32RMKPV,범골로145번길,254,37.7372709,127.0404936
EXCLUDE,도로·길 원본 구간명,,GGD-BRHV472SQVG2OHC47HPP2W2QBI,화중로130번길,253,37.6388862,126.8335030
EXCLUDE,도로·길 원본 구간명,,GGD-WD7DYWDDBQMPNNIWGYY5PCVXMU,애련정로87번길,252,37.2789351,127.4480743
EXCLUDE,도로·길 원본 구간명,,GGD-IZA25YLEC5HNPYPPILJKLW3276,고산로_1,249,37.3473790,126.9442948
EXCLUDE,도로·길 원본 구간명,,GGD-3WJAC3R3KMT2BE32XMIEUPJNUR,무원로6번길,249,37.6140472,126.8331196
EXCLUDE,도로·길 원본 구간명,,GGD-6P3GQT2YJL2JUSIZPIZIZ27IFD,미래로602번길,249,37.7323611,126.7513359
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-3GUHU6TJ7RNMTMHUKE6MDLGVWS,초지동주민센터,248,37.3095165,126.8160167
EXCLUDE,도로·길 원본 구간명,,GGD-CTB4G7DZFMB465WWS3MB4YRN6M,중앙로,247,37.4162227,127.2558207
EXCLUDE,도로·길 원본 구간명,,GGD-KLR2JRDYA7CSZQQ6BHQ6W3STVN,동탄문화센터로,245,37.2001360,127.0717984
EXCLUDE,도로·길 원본 구간명,,GGD-7BM53345MMH7CGOJ7RGYI4VLP5,일산로_4,245,37.6557946,126.7882346
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-IN6TWPQGU3GNPR2SDNCL6CRGVN,양주덕정동우체국,241,37.8417715,127.0626394
EXCLUDE,도로·길 원본 구간명,,GGD-OK3JFMQS6EWBNJ5COUO5INZHRZ,운천로,240,37.1501876,127.0742168
EXCLUDE,도로·길 원본 구간명,,GGD-HEBCLLEM3RFDX2JUMBJD3Q3FJV,별내3로,239,37.6665436,127.1175954
EXCLUDE,도로·길 원본 구간명,,GGD-PPHRXUZPQFJGSQGAOL4HS4W7DG,벌말로,238,37.3987993,126.9706183
EXCLUDE,도로·길 원본 구간명,,GGD-EJF3DECQDGP6ADXAVGJJXFCPLN,오목로225번길_2,238,37.7457931,127.0981149
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-T56THTEOZ5W23KQTCDA4ADEL4P,서정지구대,237,37.0588307,127.0546753
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-S7DXKNTY6GOMU7IBISTTKA4DGI,안양우체국,237,37.3925184,126.9535862
EXCLUDE,도로·길 원본 구간명,,GGD-PSXSGCGPIOQXNCG3PVU3UM3BJD,광명로,236,37.4732688,126.8529496
EXCLUDE,도로·길 원본 구간명,,GGD-H3D3QE5X6WSGPLWF6SVXCIPC2P,검배로_1,235,37.5958100,127.1447548
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-YALPMWTI5N2IHXI26E2XI4ZONF,남양주청학우편취급국,234,37.7082610,127.1180064
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-KZ5R3ABTW5RQ44WN3NE42G4Y4X,수원정자동우편취급국,234,37.3070325,126.9920680
EXCLUDE,도로·길 원본 구간명,,GGD-UITWQGSAUMWEMFYHO6C46OKONN,공도4로,233,37.0008614,127.1717152
EXCLUDE,도로·길 원본 구간명,,GGD-M64MAFZ6GBH7WUKRW32BBOH4MD,서부로,233,37.2980037,126.9700338
EXCLUDE,도로·길 원본 구간명,,GGD-FFKJ7MFNVM64XSXPNLFMQIERXE,평남로_2,231,37.0034881,127.1041801
EXCLUDE,도로·길 원본 구간명,,GGD-ZBSU6VJ6J7SA63BYGP7UZLWNFV,중앙로,229,37.6559508,126.7741026
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-7MBJSJXKKAF5DE67BQRDS3AY54,남양주시청,227,37.6351465,127.2134323
EXCLUDE,도로·길 원본 구간명,,GGD-TENC5ETQRZCXDHYFRRSWFVZK67,장자대로86번길,227,37.5869944,127.1391346
EXCLUDE,도로·길 원본 구간명,,GGD-AXN6MPI33DLURVJPDUIWACGRWC,별내중앙로_2,225,37.6463671,127.1260126
EXCLUDE,도로·길 원본 구간명,,GGD-3CGOSILJ7O7SETEGGXYUXYTYGL,대지로,223,37.3277622,127.1139700
EXCLUDE,도로·길 원본 구간명,,GGD-757DRMATNNBC6DPRPIGU333Z72,고불로,221,37.3927856,127.2320571
EXCLUDE,도로·길 원본 구간명,,GGD-22O3V4SA2LUGEA4HQDVMZGWMJN,무궁화로_2,220,37.6647021,126.7673998
EXCLUDE,도로·길 원본 구간명,,GGD-27LSTJZH3RGFDQVRM4J5LCPXBT,화신로,219,37.6302559,126.8311307
EXCLUDE,도로·길 원본 구간명,,GGD-WIW7UTE3YM6EO7S6KZ4WZY4OFP,고잔로,218,37.3201818,126.8321792
EXCLUDE,도로·길 원본 구간명,,GGD-XU3IZBXQQ7RJI5QRRKLISV37WC,사릉로,218,37.6580370,127.1770515
EXCLUDE,도로·길 원본 구간명,,GGD-2JALR7UV6AMGNZS72IQSAW6Y4T,부흥로315번길,217,37.4962870,126.7769859
EXCLUDE,도로·길 원본 구간명,,GGD-WPQLWICREAHKPQRHTJBRGU64IQ,서정로,217,37.0634586,127.0580472
EXCLUDE,도로·길 원본 구간명,,GGD-KIEG2WOHZPDSEQALD2GPCXCTXV,안청로,217,37.0182448,126.9167209
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-YRFGE7JB6ODDUAMVPM6FPYPQPJ,용인구성우체국,217,37.2940857,127.1190156
EXCLUDE,도로·길 원본 구간명,,GGD-A3F4NUESHONBPVQBC64O3MTNCZ,죽전로,217,37.3214929,127.1100690
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-G6SLQUKOD23VCUHYIUW3XPFLQ6,매산동주민센터,215,37.2695365,127.0067022
EXCLUDE,도로·길 원본 구간명,,GGD-LY2X5GKVNMB5JNWKK7BBEAAVEC,중앙로119번길,215,37.8976384,127.2018478
EXCLUDE,도로·길 원본 구간명,,GGD-67VTGIEXCPWGXQE7LHA6II6IZZ,광교중앙로,214,37.2969037,127.0682953
EXCLUDE,도로·길 원본 구간명,,GGD-4OAMZIKDHOWAKTQXHUACJSRYXX,대원로,214,37.1474357,127.0747882
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-PA7KQ5BWNMNFHODAKEZ3JAN4LV,곤지암우체국,212,37.3492857,127.3417453
EXCLUDE,도로·길 원본 구간명,,GGD-52IASLMF27Y2T6QKAVXP3ISJRO,김포한강1로_2,212,37.6539905,126.6868068
EXCLUDE,도로·길 원본 구간명,,GGD-5BJ3QXQN5XVQIY4ALHKADYFHDJ,강남동로_1,211,37.2709309,127.1277073
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-FABPO2EH6NEQGWL7OVKO4QQS4Q,안양8동주민센터,210,37.3855717,126.9318551
EXCLUDE,도로·길 원본 구간명,,GGD-ZTPWNRPXZY2LMUNARLB64BUP3J,수정로_1,209,37.4403597,127.1325200
EXCLUDE,도로·길 원본 구간명,,GGD-KOH5SYOTOL42YHGKTLPTQ6NMYZ,역곡로,205,37.5275249,126.8146776
EXCLUDE,도로·길 원본 구간명,,GGD-UCSUM2VVYUJ6SE33CRTJBH4FMK,평택로32번길,203,36.9908841,127.0918952
EXCLUDE,도로·길 원본 구간명,,GGD-M6CKIOGMIXVFKLWUQ2BTKSA5A4,산성대로,202,37.4431469,127.1546762
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-32IEGLIRIJAWMD3DC65KPHZP5M,평택세교동우편취급국,202,36.9997150,127.0805386
EXCLUDE,도로·길 원본 구간명,,GGD-Y4C736EHBOKKP32MNFTDLOYTJH,동백중앙로,201,37.2817195,127.1602561
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-5AI5R2PROBOQABN5DE5YZ66TJU,신흥1동주민센터,201,37.4426591,127.1386872
EXCLUDE,도로·길 원본 구간명,,GGD-HGXBS6S7YKHELRQW2T3X4ROV6I,번영로,199,37.7599152,126.7672296
EXCLUDE,도로·길 원본 구간명,,GGD-SXJBKL6IM42OXST5RIIKXXUKQG,중앙로,197,37.6186262,126.8455985
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-BFN7ITUL2Z743JX6HYLK3EAA36,법원리우체국,194,37.8493882,126.8735797
EXCLUDE,도로·길 원본 구간명,,GGD-NOE54SE5NAYU2SMI2TDGQKYT2H,신구로,194,37.2763097,127.1096857
EXCLUDE,도로·길 원본 구간명,,GGD-56M5VCV6VFQXIQIXXM6LWGSPBW,탄중로431번길,194,37.6850280,126.7784657
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-YGN645GQ43H7VE7GEWJE2BU5W3,부천고강동우체국,193,37.5267972,126.8169509
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-JOL6GZNB374VULWAPCQNKADLQ5,수원지방법원안양지원우편출장소,193,37.3955194,126.9625236
EXCLUDE,도로·길 원본 구간명,,GGD-IPQ24RAZNBY6EI3GUOTMOYLBI7,장곡로,192,37.3786136,126.7848738
EXCLUDE,도로·길 원본 구간명,,GGD-IDSMAEJWQFTBCWNKCFB2SV2NLJ,내정로17번길,190,37.3619664,127.1139485
EXCLUDE,도로·길 원본 구간명,,GGD-XMH3IYIUDMX23XSXHQUTHBBDPN,흥안대로,189,37.3945042,126.9705228
EXCLUDE,도로·길 원본 구간명,,GGD-J77WTDAAI7MIDWNM22ZCCFL6ZD,김포한강9로,188,37.6431410,126.6241407
EXCLUDE,도로·길 원본 구간명,,GGD-H6ULM5WZ72UVU6JMRQ3WS5COE3,오리로_2,188,37.4588805,126.8755670
EXCLUDE,도로·길 원본 구간명,,GGD-6KKWF26QZMCFFDF7CX7FKIVTFZ,강남로,187,37.2719638,127.1265338
EXCLUDE,도로·길 원본 구간명,,GGD-EUKAP4YUVL3SAAZHFWDCE7TWVX,강송로73번길,187,37.6456935,126.7903994
EXCLUDE,도로·길 원본 구간명,,GGD-UZ6O5NOMLVLQZFEHVDBBWLVLC5,선부광장1로_1,187,37.3361485,126.8087410
EXCLUDE,도로·길 원본 구간명,,GGD-VJ5SCM3IPG7P7Q6BNZ45OGIHUE,여술4길,186,36.9898036,126.8453137
EXCLUDE,도로·길 원본 구간명,,GGD-64GZKCD6MJOMCUZ4WS46MM6R26,원곡로_2,186,37.3296546,126.7928377
EXCLUDE,도로·길 원본 구간명,,GGD-XQSKKQWNLYKDFPGBWT62ZSOIJA,일현로_2,186,37.6906445,126.7631762
EXCLUDE,도로·길 원본 구간명,,GGD-OSBC2F3CT4I2XHUSTAHSHI4AJD,중앙로_1,185,37.8929324,127.0536682
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-LAOVW7AW3ZEFU3SV25K54X3E6S,행신1동주민센터,183,37.6230444,126.8348925
EXCLUDE,도로·길 원본 구간명,,GGD-QWVQB7WU4Q7JZKGV2YYKMTABCR,호현로,183,37.4800693,126.7934158
EXCLUDE,도로·길 원본 구간명,,GGD-345YZUNMHPD4FGNMS45O5PTIFA,비전9길,182,37.0027558,127.1117615
EXCLUDE,도로·길 원본 구간명,,GGD-PN2WYJJPCANWTPZVCSUSRBUEMG,삼성1로,182,37.2171850,127.0786708
EXCLUDE,도로·길 원본 구간명,,GGD-ZJ4MA5NS4XKH5QE5KRF7FN6TWW,오리로_1,182,37.4349627,126.8802538
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-BIFXTZZVQTA7DNLNN5CPNXMQ56,포천시청,182,37.8945077,127.1999810
EXCLUDE,도로·길 원본 구간명,,GGD-VF7RV2BP2XQIYXLPOPRW5TFYN6,엘에스로_2,181,37.3721670,126.9471514
EXCLUDE,도로·길 원본 구간명,,GGD-UAQLUGUCO7LNLNDBUZG2ECOE2T,이충로35번길,181,37.0599305,127.0658273
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-RA7ZKUPHSJRJ3T5AFHIDCLZZIM,광명7동주민센터,180,37.4686346,126.8529522
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-X7AQY56NMWZKWKTMP32KQZIQUJ,상2동주민센터,180,37.5012289,126.7546815
EXCLUDE,도로·길 원본 구간명,,GGD-FGBKLSNXSKMEZTIPWUO4X2FAHE,소하로,180,37.4477105,126.8825385
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-3GDGYD7UK2Y6C4GV54TJYCGOOE,의정부용현동우편취급국,180,37.7356779,127.0872664
EXCLUDE,도로·길 원본 구간명,,GGD-NDQXSM65F47LGHGMUXP2ILOMQM,소사로_1,175,37.5238420,126.8039371
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-NAOO55IO2WWATSCW3JRIIDKQMR,봉일천우체국,174,37.7437172,126.8064789
EXCLUDE,도로·길 원본 구간명,,GGD-FVX5JSAPKH66XNQGDVO2Q2LQBF,갈미2로,173,37.3794315,126.9722222
EXCLUDE,도로·길 원본 구간명,,GGD-4H7IW2LAGU7CPQYKIEIL4C4VO4,대학10길,172,37.0010573,127.2263383
EXCLUDE,도로·길 원본 구간명,,GGD-7A4VVL4CM6PYP7OL6P5XWFRAXR,삼천병마로_2,172,37.2192095,126.9509997
EXCLUDE,도로·길 원본 구간명,,GGD-VECBSHEYZC6QL4MHZVDGNQX5PC,조원로,172,37.3010859,127.0145841
EXCLUDE,도로·길 원본 구간명,,GGD-WOQWIIGPWU32JQMFPWNSBSAMGX,호국로_1,172,37.6565531,126.8345714
